1.easyfig.fa	2.easyfig.fa	95.098	11485	519	11	10140	21586	35654	24176	0.0	18164
1.easyfig.fa	2.easyfig.fa	90.664	5259	483	4	33846	39099	12233	6978	0.0	7260
1.easyfig.fa	2.easyfig.fa	98.576	2247	32	0	5184	7430	40911	38665	0.0	3909
1.easyfig.fa	2.easyfig.fa	87.869	2267	264	5	22953	25216	22898	20640	0.0	2837
1.easyfig.fa	2.easyfig.fa	89.341	835	89	0	27612	28446	17215	16381	0.0	1105
1.easyfig.fa	2.easyfig.fa	89.504	686	72	0	31850	32535	13517	12832	0.0	913
1.easyfig.fa	2.easyfig.fa	75.097	1028	226	9	8458	9462	38168	37148	0.0	687
1.easyfig.fa	2.easyfig.fa	88.281	512	59	1	21873	22384	24133	23623	0.0	650
1.easyfig.fa	2.easyfig.fa	95.312	64	3	0	10089	10152	36119	36056	3.02e-22	103
1.easyfig.fa	2.easyfig.fa	86.765	68	9	0	31067	31134	14336	14269	2.83e-16	83.3
1.easyfig.fa	2.easyfig.fa	92.453	53	4	0	26257	26309	19850	19798	3.45e-15	78.8
1.easyfig.fa	2.easyfig.fa	73.864	88	19	2	9637	9724	36966	36883	1.67e-06	50.9
1.easyfig.fa	2.easyfig.fa	96.296	27	1	0	5822	5848	39982	40008	7.11e-05	45.5
1.easyfig.fa	2.easyfig.fa	96.296	27	1	0	6087	6113	40247	40273	7.11e-05	45.5
1.easyfig.fa	2.easyfig.fa	92.593	27	2	0	39063	39089	12214	12188	8.66e-04	41.0
1.easyfig.fa	2.easyfig.fa	92.857	28	0	1	26257	26284	12571	12546	0.003	40.1
1.easyfig.fa	2.easyfig.fa	86.486	37	1	2	38631	38665	22404	22370	0.003	40.1
1.easyfig.fa	2.easyfig.fa	95.833	24	1	0	6100	6123	40492	40469	0.003	40.1
1.easyfig.fa	2.easyfig.fa	92.308	26	2	0	27611	27636	12211	12186	0.003	39.2
1.easyfig.fa	2.easyfig.fa	95.652	23	1	0	39067	39089	17215	17193	0.011	38.3
1.easyfig.fa	2.easyfig.fa	92.000	25	2	0	39060	39084	7455	7431	0.011	37.4
1.easyfig.fa	2.easyfig.fa	85.294	34	3	1	33845	33876	12203	12236	0.011	37.4
1.easyfig.fa	2.easyfig.fa	80.000	40	8	0	16287	16326	29438	29477	0.011	37.4
1.easyfig.fa	2.easyfig.fa	92.000	25	2	0	5611	5635	40246	40270	0.011	37.4
1.easyfig.fa	2.easyfig.fa	92.000	25	2	0	5825	5849	40460	40484	0.011	37.4
1.easyfig.fa	2.easyfig.fa	91.667	24	2	0	17123	17146	12218	12195	0.037	35.6
1.easyfig.fa	2.easyfig.fa	91.667	24	2	0	5603	5626	39995	39972	0.037	35.6
1.easyfig.fa	2.easyfig.fa	89.286	28	2	1	27593	27620	7027	7001	0.13	34.6
1.easyfig.fa	2.easyfig.fa	85.714	28	4	0	33864	33891	17218	17191	0.13	33.7
1.easyfig.fa	2.easyfig.fa	81.818	33	6	0	23434	23466	17232	17200	0.13	33.7
1.easyfig.fa	2.easyfig.fa	100.000	18	0	0	39067	39084	22406	22389	0.13	33.7
1.easyfig.fa	2.easyfig.fa	95.000	20	1	0	16877	16896	12569	12550	0.45	32.8
1.easyfig.fa	2.easyfig.fa	88.462	26	0	1	28594	28616	13638	13613	0.45	32.8
1.easyfig.fa	2.easyfig.fa	90.909	22	2	0	34020	34041	35254	35275	0.45	31.9
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	6393	6411	661	643	1.6	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	17127	17145	7452	7434	1.6	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	24029	24047	21172	21190	1.6	31.0
1.easyfig.fa	2.easyfig.fa	75.000	48	10	1	33837	33884	22434	22389	1.6	31.0
1.easyfig.fa	2.easyfig.fa	94.737	19	1	0	37672	37690	32539	32521	1.6	31.0
1.easyfig.fa	2.easyfig.fa	87.500	24	3	0	5612	5635	40008	39985	1.6	31.0
1.easyfig.fa	2.easyfig.fa	87.500	24	3	0	6087	6110	40483	40460	1.6	31.0
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	23453	23468	7446	7431	1.6	30.1
1.easyfig.fa	2.easyfig.fa	88.235	34	0	4	35025	35056	11021	11052	1.6	30.1
1.easyfig.fa	2.easyfig.fa	100.000	16	0	0	27612	27627	22406	22391	1.6	30.1
