NZ_AP017612.1	NC_018843.1	80.479	20373	3848	42	43638	63903	20351	1	0.0	18738
NZ_AP017612.1	NC_018843.1	75.517	9096	2149	37	95013	104053	76223	67151	0.0	6267
NZ_AP017612.1	NC_018843.1	80.187	5870	1134	15	11581	17439	50130	44279	0.0	5302
NZ_AP017612.1	NC_018843.1	79.410	5153	1011	14	6320	11447	56857	51730	0.0	4492
NZ_AP017612.1	NC_018843.1	80.797	3890	741	3	65161	69047	101812	97926	0.0	3640
NZ_AP017612.1	NC_018843.1	80.369	3576	674	18	27333	30892	37013	33450	0.0	3229
NZ_AP017612.1	NC_018843.1	83.168	3119	471	22	86603	89703	85173	82091	0.0	3208
NZ_AP017612.1	NC_018843.1	74.526	3851	827	50	22947	26698	42600	38805	0.0	2436
NZ_AP017612.1	NC_018843.1	76.188	3431	704	47	91009	94360	80566	77170	0.0	2395
NZ_AP017612.1	NC_018843.1	74.262	3792	949	16	104344	108120	66857	63078	0.0	2391
NZ_AP017612.1	NC_018843.1	75.949	2607	577	21	35231	37805	28944	26356	0.0	1826
NZ_AP017612.1	NC_018843.1	86.609	1262	168	1	85191	86452	86832	85572	0.0	1511
NZ_AP017612.1	NC_018843.1	86.596	1231	162	3	63904	65132	103299	102070	0.0	1466
NZ_AP017612.1	NC_018843.1	85.777	1139	159	1	32640	33778	31522	30387	0.0	1323
NZ_AP017612.1	NC_018843.1	75.243	1749	364	31	69841	71539	97409	95680	0.0	1125
NZ_AP017612.1	NC_018843.1	74.352	1505	373	7	40684	42184	22733	21238	0.0	955
NZ_AP017612.1	NC_018843.1	72.900	1524	385	19	1897	3402	58816	57303	0.0	827
NZ_AP017612.1	NC_018843.1	76.944	733	167	2	108251	108982	61871	61140	1.88e-153	554
NZ_AP017612.1	NC_018843.1	68.482	1304	326	32	71804	73055	95664	94394	4.43e-117	432
NZ_AP017612.1	NC_018843.1	70.132	683	204	0	42801	43483	21113	20431	2.99e-81	313
NZ_AP017612.1	NC_018843.1	67.674	993	285	17	73671	74646	93685	92712	1.89e-77	300
NZ_AP017612.1	NC_018843.1	68.956	757	214	8	18068	18809	43413	42663	3.41e-74	289
NZ_AP017612.1	NC_018843.1	71.575	584	123	17	76046	76595	90977	90403	1.11e-67	268
NZ_AP017612.1	NC_018843.1	67.450	553	111	11	75389	75918	91656	91150	4.74e-47	199
NZ_AP017612.1	NC_018843.1	69.213	432	125	6	38722	39149	24287	23860	4.16e-35	160
NZ_AP017612.1	NC_018843.1	90.000	70	5	2	76924	76992	88382	88314	2.16e-13	88.7
NZ_AP017612.1	NC_018843.1	78.505	107	20	2	89995	90098	81796	81690	2.63e-12	84.2
NZ_AP017612.1	NC_018843.1	89.231	65	6	1	80885	80949	85642	85579	9.17e-12	83.3
NZ_AP017612.1	NC_018843.1	71.069	159	46	0	841	999	59914	59756	3.20e-11	80.6
NZ_AP017612.1	NC_018843.1	70.000	190	44	4	94752	94931	76745	76559	3.20e-11	80.6
NZ_AP017612.1	NC_018843.1	84.416	77	10	2	63886	63960	33513	33437	1.12e-10	78.8
NZ_AP017612.1	NC_018843.1	80.645	93	14	3	63872	63961	78374	78283	3.90e-10	77.9
NZ_AP017612.1	NC_018843.1	69.412	170	52	0	38353	38522	24014	23845	4.75e-09	73.4
NZ_AP017612.1	NC_018843.1	68.063	191	61	0	39121	39311	24008	23818	5.79e-08	70.7
NZ_AP017612.1	NC_018843.1	87.097	62	5	2	63886	63945	33458	33518	5.79e-08	70.7
NZ_AP017612.1	NC_018843.1	73.729	118	18	5	34930	35035	29230	29114	8.59e-06	63.5
NZ_AP017612.1	NC_018843.1	83.333	66	6	3	63886	63947	78304	78368	3.00e-05	61.7
NZ_AP017612.1	NC_018843.1	97.222	36	1	0	80912	80947	87638	87603	3.00e-05	61.7
NZ_AP017612.1	NC_018843.1	81.967	61	11	0	86365	86425	88375	88315	3.00e-05	61.7
NZ_AP017612.1	NC_018843.1	85.965	57	6	2	76931	76986	85658	85603	3.00e-05	60.8
NZ_AP017612.1	NC_018843.1	83.333	60	5	2	30831	30886	33457	33515	1.05e-04	59.9
NZ_AP017612.1	NC_018843.1	74.783	115	16	7	30780	30885	78413	78303	3.65e-04	58.1
NZ_AP017612.1	NC_018843.1	81.818	66	7	3	30823	30884	78296	78360	3.65e-04	57.2
NZ_AP017612.1	NC_018843.1	86.957	46	6	0	80884	80929	88360	88315	3.65e-04	57.2
NZ_AP017612.1	NC_018843.1	81.818	55	10	0	89316	89370	93726	93672	0.001	55.4
NZ_AP017612.1	NC_018843.1	90.244	41	3	1	75064	75103	94545	94505	0.004	53.6
NZ_AP017612.1	NC_018843.1	80.357	56	11	0	89315	89370	88384	88329	0.016	52.7
NZ_AP017612.1	NC_018843.1	78.261	69	12	2	93170	93235	33524	33456	0.016	51.8
NZ_AP017612.1	NC_018843.1	89.474	38	4	0	73657	73694	85639	85602	0.016	51.8


